Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
SW10 0JA,Yes,51.483028,-0.179707,526494,177579,TQ264775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0JB,Yes,51.483297,-0.17961,526500,177609,TQ265776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0JD,Yes,51.483516,-0.179242,526525,177634,TQ265776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0JE,Yes,51.48333,-0.178874,526551,177614,TQ265776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0JF,Yes,51.48377,-0.179433,526511,177662,TQ265776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0JG,Yes,51.483519,-0.180048,526469,177633,TQ264776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0JH,Yes,51.482893,-0.180822,526417,177562,TQ264775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0JJ,No,51.482339,-0.181089,526400,177500,TQ263774,"Stanley","Kensington and Chelsea, unparished area",1990-02-01,1994-12-01,10,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002913
SW10 0JL,Yes,51.482492,-0.181097,526399,177517,TQ263775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0JN,Yes,51.483638,-0.180735,526421,177645,TQ264776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,15,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0JP,Yes,51.48266,-0.181479,526372,177535,TQ263775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0JQ,Yes,51.483183,-0.180887,526412,177594,TQ264775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0JS,No,51.483216,-0.179614,526500,177600,TQ264776,"Stanley","Kensington and Chelsea, unparished area",1986-04-01,1990-12-01,11,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002911
SW10 0JW,Yes,51.482384,-0.181677,526359,177504,TQ263775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0JX,No,51.481441,-0.181124,526400,177400,TQ264774,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,1981-12-01,10,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002843
SW10 0JY,No,51.480564,-0.182599,526300,177300,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,1984-12-01,9,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002843
SW10 0JZ,Yes,51.483631,-0.183169,526252,177640,TQ262776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LA,Yes,51.483163,-0.182611,526292,177589,TQ262775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LB,Yes,51.482462,-0.182034,526334,177512,TQ263775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LD,Yes,51.481896,-0.181481,526374,177450,TQ263774,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,9,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LE,Yes,51.482038,-0.180731,526426,177467,TQ264774,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LF,Yes,51.482259,-0.179997,526476,177493,TQ264774,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0LG,Yes,51.482589,-0.179221,526529,177531,TQ265775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LH,Yes,51.48319,-0.17793,526617,177600,TQ266776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LJ,Yes,51.483379,-0.177375,526655,177622,TQ266776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LL,Yes,51.483728,-0.177303,526659,177661,TQ266776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LN,Yes,51.483704,-0.177381,526654,177658,TQ266776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LP,Yes,51.483562,-0.176364,526725,177644,TQ267776,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,14,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002840
SW10 0LQ,Yes,51.482917,-0.178358,526588,177569,TQ265775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW10 0LR,Yes,51.482652,-0.178066,526609,177540,TQ266775,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002840
SW10 0LS,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1990-07-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW10 0LT,No,51.481441,-0.181124,526400,177400,TQ264774,"Chelsea Riverside","Kensington and Chelsea, unparished area",1983-03-01,1983-12-01,10,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002843
SW10 0LU,Yes,51.481643,-0.180828,526420,177423,TQ264774,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0LW,Yes,51.483105,-0.184659,526150,177579,TQ261775,"Stanley","Kensington and Chelsea, unparished area",1992-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0LX,No,51.481463,-0.182564,526300,177400,TQ262773,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,1991-12-01,9,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002913
SW10 0LY,Yes,51.484744,-0.183629,526217,177763,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2008-10-01,,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW10 0LZ,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1991-01-01,2010-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW10 0NA,Yes,51.480057,-0.17889,526559,177250,TQ265772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NB,Yes,51.479968,-0.180117,526474,177238,TQ264772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0ND,Yes,51.479979,-0.180755,526430,177238,TQ264772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NE,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",2001-12-01,2003-08-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW10 0NF,No,51.479643,-0.181196,526400,177200,TQ263771,"Chelsea Riverside","Kensington and Chelsea, unparished area",1994-12-01,1995-12-01,8,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002841
SW10 0NG,No,51.484753,-0.183628,526217,177764,TQ262777,"Redcliffe","Kensington and Chelsea, unparished area",1990-02-01,2007-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002896
SW10 0NH,Yes,51.480563,-0.180756,526428,177303,TQ264773,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NJ,Yes,51.482079,-0.182266,526319,177469,TQ263774,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0NL,Yes,51.482793,-0.183101,526259,177547,TQ262775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002913
SW10 0NN,Yes,51.48305,-0.183408,526237,177575,TQ262775,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0NP,No,51.479361,-0.17922,526538,177172,TQ265771,"Chelsea Riverside","Kensington and Chelsea, unparished area",1996-12-01,2001-08-01,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NQ,Yes,51.484457,-0.17847,526576,177740,TQ265777,"Stanley","Kensington and Chelsea, unparished area",2001-12-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0NR,Yes,51.480489,-0.181206,526397,177294,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0NS,Yes,51.478514,-0.18379,526223,177070,TQ262770,"Chelsea Riverside","Kensington and Chelsea, unparished area",2004-07-01,,6,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NU,Yes,51.480544,-0.183032,526270,177297,TQ262772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0NW,Yes,51.483378,-0.183712,526215,177611,TQ262776,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002912
SW10 0NX,Yes,51.479806,-0.182414,526315,177216,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0NY,Yes,51.480427,-0.182461,526310,177285,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,9,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0NZ,Yes,51.479867,-0.181691,526365,177224,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0PA,Yes,51.480542,-0.181765,526358,177299,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0PB,Yes,51.480542,-0.181765,526358,177299,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0PD,Yes,51.480427,-0.182461,526310,177285,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,9,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0PE,Yes,51.480286,-0.180868,526421,177272,TQ264772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002843
SW10 0PF,Yes,51.479825,-0.181347,526389,177220,TQ263772,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,9,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0PG,Yes,51.47949,-0.180583,526443,177184,TQ264771,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0PH,Yes,51.479604,-0.181572,526374,177195,TQ263771,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,8,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
SW10 0PJ,Yes,51.479344,-0.182202,526331,177165,TQ263771,"Chelsea Riverside","Kensington and Chelsea, unparished area",1980-01-01,,7,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002841
