Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
HA0 1LG,Yes,51.539018,-0.300967,517930,183603,TQ179836,"Alperton","Brent, unparished area",2011-05-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000472
HA0 1LH,Yes,51.538288,-0.295327,518323,183531,TQ183835,"Alperton","Brent, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000478
HA0 1LJ,Yes,51.536518,-0.293548,518451,183337,TQ184833,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LL,Yes,51.536748,-0.29328,518469,183363,TQ184833,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LN,Yes,51.535789,-0.292263,518542,183258,TQ185832,"Alperton","Brent, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LP,Yes,51.536941,-0.292321,518535,183386,TQ185833,"Alperton","Brent, unparished area",1980-01-01,,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LQ,No,51.540053,-0.284994,519035,183744,TQ190837,"Alperton","Brent, unparished area",1986-04-01,2010-08-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1LR,Yes,51.536045,-0.291331,518606,183288,TQ186832,"Alperton","Brent, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LS,Yes,51.537213,-0.291849,518567,183417,TQ185834,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LT,Yes,51.537289,-0.291515,518590,183426,TQ185834,"Alperton","Brent, unparished area",1980-01-01,,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LU,Yes,51.53631,-0.290398,518670,183319,TQ186833,"Alperton","Brent, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LW,Yes,51.536856,-0.292641,518513,183376,TQ185833,"Alperton","Brent, unparished area",1980-01-01,,27,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LX,Yes,51.537469,-0.290931,518630,183447,TQ186834,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LY,Yes,51.537554,-0.290597,518653,183457,TQ186834,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1LZ,Yes,51.536576,-0.28948,518733,183350,TQ187833,"Alperton","Brent, unparished area",1980-01-01,,26,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1NA,Yes,51.53778,-0.29004,518691,183483,TQ186834,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1NB,Yes,51.537892,-0.289733,518712,183496,TQ187834,"Alperton","Brent, unparished area",1980-01-01,,28,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1ND,Yes,51.536859,-0.288561,518796,183383,TQ187833,"Alperton","Brent, unparished area",1980-01-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NE,Yes,51.538092,-0.289221,518747,183519,TQ187835,"Alperton","Brent, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1NF,Yes,51.538186,-0.288886,518770,183530,TQ187835,"Alperton","Brent, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000471
HA0 1NG,Yes,51.538357,-0.288317,518809,183550,TQ188835,"Alperton","Brent, unparished area",1980-01-01,,29,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NH,Yes,51.5373,-0.287347,518879,183434,TQ188834,"Alperton","Brent, unparished area",1980-01-01,,24,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NJ,Yes,51.539689,-0.289017,518757,183697,TQ187836,"Alperton","Brent, unparished area",1994-05-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NL,Yes,51.536218,-0.289623,518724,183310,TQ187833,"Alperton","Brent, unparished area",1983-03-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NN,No,51.538526,-0.295564,518306,183557,TQ183835,"Alperton","Brent, unparished area",1996-12-01,2000-09-01,31,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000478
HA0 1NQ,Yes,51.538497,-0.288009,518830,183566,TQ188835,"Alperton","Brent, unparished area",1980-01-01,,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NR,Yes,51.539974,-0.291876,518558,183724,TQ185837,"Alperton","Brent, unparished area",1985-10-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000478
HA0 1NS,No,51.541505,-0.288329,518800,183900,TQ187838,"Alperton","Brent, unparished area",1992-08-01,1992-12-01,33,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000476
HA0 1NT,No,51.541442,-0.284005,519100,183900,TQ190838,"Alperton","Brent, unparished area",1986-07-01,1990-12-01,35,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1NU,Yes,51.541537,-0.281757,519256,183914,TQ192839,"Alperton","Brent, unparished area",1980-01-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NW,Yes,51.54114,-0.284757,519049,183865,TQ190838,"Alperton","Brent, unparished area",1987-04-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1NX,Yes,51.54139,-0.284618,519058,183893,TQ190838,"Alperton","Brent, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1NY,Yes,51.541805,-0.285476,518997,183938,TQ189839,"Alperton","Brent, unparished area",1980-01-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1NZ,Yes,51.541631,-0.286478,518928,183917,TQ189839,"Alperton","Brent, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1PA,Yes,51.541346,-0.287325,518870,183884,TQ188838,"Alperton","Brent, unparished area",1980-01-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1PB,No,51.539686,-0.286955,518900,183700,TQ188836,"Alperton","Brent, unparished area",1980-01-01,1994-05-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000476
HA0 1PD,No,51.538892,-0.294195,518400,183600,TQ183835,"Alperton","Brent, unparished area",1986-04-01,1995-12-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000478
HA0 1PE,No,51.538098,-0.301434,517900,183500,TQ179834,"Alperton","Brent, unparished area",1990-02-01,1991-12-01,32,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000472
HA0 1PF,Yes,51.538911,-0.303567,517750,183587,TQ177835,"Alperton","Brent, unparished area",1992-01-01,,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000475
HA0 1PG,No,51.537868,-0.285581,519000,183500,TQ190834,"Alperton","Brent, unparished area",1980-01-01,1991-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1PH,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",1998-06-01,2002-03-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA0 1PJ,Yes,51.540265,-0.30516,517636,183735,TQ176837,"Alperton","Brent, unparished area",1996-12-01,,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000475
HA0 1PL,No,51.538526,-0.295564,518306,183557,TQ183835,"Alperton","Brent, unparished area",1999-12-01,2001-04-01,31,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000478
HA0 1PN,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",2004-01-01,2004-01-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA0 1PP,No,51.551408,-0.306477,517516,184972,TQ175849,"Sudbury","Brent, unparished area",2000-12-01,2018-06-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA0 1PQ,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",1987-04-01,2006-01-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA0 1PR,No,51.537868,-0.285581,519000,183500,TQ190834,"Alperton","Brent, unparished area",1981-06-01,1990-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1PS,No,51.53699,-0.287056,518900,183400,TQ189833,"Alperton","Brent, unparished area",1990-02-01,1991-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1PT,No,51.538526,-0.295564,518306,183557,TQ183835,"Alperton","Brent, unparished area",1998-06-01,1999-06-01,31,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000478
HA0 1PU,No,51.539686,-0.286955,518900,183700,TQ188836,"Alperton","Brent, unparished area",1980-01-01,1994-05-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000476
HA0 1PW,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",2000-06-01,2001-08-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA0 1PX,No,51.539686,-0.286955,518900,183700,TQ188836,"Alperton","Brent, unparished area",1980-01-01,1986-12-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000476
HA0 1PY,No,51.537889,-0.287022,518900,183500,TQ189834,"Alperton","Brent, unparished area",1980-01-01,1986-12-01,26,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1PZ,No,51.539535,-0.285865,518976,183685,TQ189836,"Alperton","Brent, unparished area",1980-01-01,2007-02-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1QA,No,51.539972,-0.2868,518910,183732,TQ189837,"Alperton","Brent, unparished area",1987-04-01,2006-09-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1QB,No,51.537587,-0.286659,518926,183467,TQ189834,"Alperton","Brent, unparished area",1980-01-01,1997-12-01,24,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1QD,No,51.540882,-0.28081,519323,183843,TQ193838,"Alperton","Brent, unparished area",1990-02-01,2008-02-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1QE,No,51.540094,-0.286536,518928,183746,TQ189837,"Alperton","Brent, unparished area",1986-04-01,2008-02-01,31,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1QF,No,51.538787,-0.286989,518900,183600,TQ188835,"Alperton","Brent, unparished area",1990-02-01,1995-07-01,30,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1QG,Yes,51.537566,-0.285881,518980,183466,TQ189834,"Alperton","Brent, unparished area",1986-07-01,,25,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1QH,No,51.541138,-0.280483,519345,183872,TQ193838,"Alperton","Brent, unparished area",2005-10-01,2008-02-01,30,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000477
HA0 1QJ,No,51.540996,-0.287382,518867,183845,TQ188838,"Alperton","Brent, unparished area",1997-12-01,2015-02-01,32,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000476
HA0 1QL,Yes,51.539016,-0.299641,518022,183605,TQ180836,"Alperton","Brent, unparished area",2015-06-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000472
HA0 1QN,No,51.540802,-0.280236,519363,183835,TQ193838,"Alperton","Brent, unparished area",1980-01-01,1998-06-01,29,England,2019-11-23,"Approximate to within 50 metres",E01000477
HA0 1QP,No,51.538517,-0.295579,518305,183556,TQ183835,"Alperton","Brent, unparished area",1994-05-01,1997-12-01,31,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000478
HA0 1QQ,No,51.538809,-0.28843,518800,183600,TQ187836,"Alperton","Brent, unparished area",1980-01-01,1991-12-01,31,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000477
HA0 1QR,No,51.53977,-0.29272,518500,183700,TQ184836,"Alperton","Brent, unparished area",1990-02-01,1991-12-01,35,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000478
HA0 1QS,No,51.539586,-0.292438,518520,183680,TQ185836,"Alperton","Brent, unparished area",1981-12-01,1996-06-01,34,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000478
HA0 1QT,Yes,51.540602,-0.291823,518560,183794,TQ185837,"Alperton","Brent, unparished area",1980-01-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000478
HA0 1QU,No,51.540281,-0.292008,518548,183758,TQ185837,"Alperton","Brent, unparished area",1980-01-01,1997-12-01,35,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000478
